chapter,sentence,char,word,word_num,tot_words,ch_num,value,sum_sent,wds_norm,sum_length_adj,sum_norm,ch_name
SPAN notes 13 Beneath Thronehold.txt,dane casts bless and with it encourages rook to shoot with a crossbow and he takes one out.,rook,encourages,94,226,13,3.300751879699248,11.203007518796992,0.4177777777777778,0.04957082972919023,0.3800430279237918,Beneath Thronehold
SPAN notes 13 Beneath Thronehold.txt,dane casts spirit guardians - calling forth specters of his family - then moves about the room to try to triangulate toby’s position using the spirits.,dane,spirit,96,150,13,1.650375939849624,7.552631578947368,0.75,0.05035087719298245,0.3860233918128655,Beneath Thronehold
SPAN notes 13 Beneath Thronehold.txt,dane casts bless and with it encourages rook to shoot with a crossbow and he takes one out.,rook,shoot,97,226,13,-1,10.203007518796992,0.4311111111111111,0.045146050968128286,0.34611972408898356,Beneath Thronehold
SPAN notes 13 Beneath Thronehold.txt,lorelei slashes at ev for massive bludgeoning and slashing damage.,evertonette,slashing,97,183,13,-2,-8,0.6423841059602649,-0.04371584699453552,-0.33515482695810567,Beneath Thronehold
SPAN notes 13 Beneath Thronehold.txt,"it lashes at rook twice, missing twice, with the help of xotl bending luck somehow.",xotl,luck,98,178,13,4.951127819548872,1.951127819548872,0.5536723163841808,0.010961392244656584,0.08403734054236714,Beneath Thronehold
SPAN notes 13 Beneath Thronehold.txt,lorelei slashes at ev for massive bludgeoning and slashing damage.,evertonette,damage,98,183,13,-3,-11,0.6490066225165563,-0.060109289617486336,-0.46083788706739526,Beneath Thronehold
SPAN notes 13 Beneath Thronehold.txt,"xotl then blasts it with a chaos bolt, but it arcs across to kitanaka as well.",xotl,chaos,106,178,13,-2,-0.04887218045112807,0.5988700564971752,-2.7456281152319137e-4,-0.002104981555011134,Beneath Thronehold
SPAN notes 13 Beneath Thronehold.txt,ev casts mind spike on toby and he fails to save; she now knows exactly where he is at all times.,evertonette,fails,107,183,13,-2,-13,0.7086092715231788,-0.07103825136612021,-0.5446265938069217,Beneath Thronehold
SPAN notes 13 Beneath Thronehold.txt,ev casts mind spike on toby and he fails to save; she now knows exactly where he is at all times.,evertonette,save,109,183,13,3.300751879699248,-9.699248120300751,0.7218543046357616,-0.053001355848637986,-0.4063437281728912,Beneath Thronehold
SPAN notes 13 Beneath Thronehold.txt,"toby swings at dane, doing critical damage, but he’s still up.",dane,damage,122,150,13,-3,4.552631578947368,0.953125,0.030350877192982455,0.23269005847953217,Beneath Thronehold
SPAN notes 13 Beneath Thronehold.txt,"the loreleis all attack kitanaka, allowing ev an opportunity attack, and she splits another.",evertonette,attack,122,183,13,-1,-10.699248120300751,0.8079470198675497,-0.058465836722954925,-0.44823808154265443,Beneath Thronehold
SPAN notes 13 Beneath Thronehold.txt,"the loreleis all attack kitanaka, allowing ev an opportunity attack, and she splits another.",evertonette,opportunity,127,183,13,3.300751879699248,-7.398496240601504,0.8410596026490066,-0.0404289412054727,-0.309955215908624,Beneath Thronehold
SPAN notes 13 Beneath Thronehold.txt,toby fails multiple times stabbing at dane.,dane,fails,128,150,13,-2,2.552631578947368,1,0.017017543859649122,0.13046783625730995,Beneath Thronehold
SPAN notes 13 Beneath Thronehold.txt,rook is fairly confident that it is not how an elemental would present.,rook,confident,130,226,13,3.300751879699248,13.503759398496241,0.5777777777777777,0.05975114778095682,0.4580921329873356,Beneath Thronehold
SPAN notes 13 Beneath Thronehold.txt,"chibo is confused and cannot attack - but kitanaka stabs him in the back, and the pain shakes him out of it.",chibo,confused,141,189,13,-2,4.601503759398496,0.8493975903614458,0.02434658073755818,0.18665711898794607,Beneath Thronehold
SPAN notes 13 Beneath Thronehold.txt,xotl misses toby with a chaos bolt.,xotl,chaos,141,178,13,-2,-2.048872180451128,0.7966101694915254,-0.011510517867702966,-0.0882473036523894,Beneath Thronehold
SPAN notes 13 Beneath Thronehold.txt,"kitanaka draws a nasty curved scimitar, and rook displays his kraken’s whip thing, and we proceed ahead.",rook,nasty,142,226,13,-3,10.503759398496241,0.6311111111111111,0.04647681149777098,0.3563222214829108,Beneath Thronehold
SPAN notes 13 Beneath Thronehold.txt,"chibo is confused and cannot attack - but kitanaka stabs him in the back, and the pain shakes him out of it.",chibo,attack,144,189,13,-1,3.601503759398496,0.8674698795180723,0.01905557544655289,0.14609274509023884,Beneath Thronehold
SPAN notes 13 Beneath Thronehold.txt,"chibo is confused and cannot attack - but kitanaka stabs him in the back, and the pain shakes him out of it.",chibo,stabs,147,189,13,-2,1.6015037593984962,0.8855421686746988,0.008473564864542309,0.06496399729482437,Beneath Thronehold
SPAN notes 13 Beneath Thronehold.txt,"ev hits toby once again, followed by rook striking from invisibility as xotl shifts the timeline to improve his chance to hit.",evertonette,improve,149,183,13,3.300751879699248,-4.097744360902256,0.9867549668874173,-0.02239204568799047,-0.1716723502745936,Beneath Thronehold
SPAN notes 13 Beneath Thronehold.txt,"ev hits toby once again, followed by rook striking from invisibility as xotl shifts the timeline to improve his chance to hit.",evertonette,chance,151,183,13,3.300751879699248,-0.7969924812030076,1,-0.004355150170508238,-0.03338948464056316,Beneath Thronehold
SPAN notes 13 Beneath Thronehold.txt,"chibo is confused and cannot attack - but kitanaka stabs him in the back, and the pain shakes him out of it.",chibo,pain,152,189,13,-2,-0.3984962406015038,0.9156626506024096,-0.002108445717468274,-0.016164750500590103,Beneath Thronehold
SPAN notes 13 Beneath Thronehold.txt,chibo casts hunger of hadar on the anvil to cool it and to disperse any energy into the void.,chibo,hunger,159,189,13,-2,-2.398496240601504,0.95783132530120485,-0.012690456299478856,-0.09729349829600456,Beneath Thronehold
SPAN notes 13 Beneath Thronehold.txt,"it lashes at rook twice, missing twice, with the help of xotl bending luck somehow.",rook,missing,160,226,13,-2,8.503759398496241,0.7111111111111111,0.03762725397564708,0.28847561381329434,Beneath Thronehold
SPAN notes 13 Beneath Thronehold.txt,chibo casts hunger of hadar on the anvil to cool it and to disperse any energy into the void.,chibo,cool,166,189,13,1.650375939849624,-0.7481203007518797,1,-0.003958308469586665,-0.030347031600164436,Beneath Thronehold
SPAN notes 13 Beneath Thronehold.txt,"it lashes at rook twice, missing twice, with the help of xotl bending luck somehow.",rook,luck,167,226,13,4.951127819548872,13.454887218045112,0.7422222222222222,0.05953489919488988,0.4564342271608224,Beneath Thronehold
SPAN notes 13 Beneath Thronehold.txt,"ev hits toby once again, followed by rook striking from invisibility as xotl shifts the timeline to improve his chance to hit.",xotl,improve,175,178,13,3.300751879699248,1.25187969924812,0.9887005649717514,0.007033032018247866,0.05391991213990031,Beneath Thronehold
SPAN notes 13 Beneath Thronehold.txt,"ev hits toby once again, followed by rook striking from invisibility as xotl shifts the timeline to improve his chance to hit.",xotl,chance,177,178,13,3.300751879699248,4.552631578947368,1,0.025576581904198696,0.19608712793219002,Beneath Thronehold
SPAN notes 13 Beneath Thronehold.txt,"toby then summons a displacer beast that attacks rook - “lorelei, take that one’s eyes!”",rook,attacks,187,226,13,-1,12.454887218045112,0.8311111111111111,0.05511012043382793,0.42251092332601414,Beneath Thronehold
SPAN notes 13 Beneath Thronehold.txt,rook tries to sneak away from the displacer beast but fails at stealth.,rook,fails,203,226,13,-2,10.454887218045112,0.9022222222222223,0.04626056291170404,0.3546643156563976,Beneath Thronehold
SPAN notes 13 Beneath Thronehold.txt,"ev hits toby once again, followed by rook striking from invisibility as xotl shifts the timeline to improve his chance to hit.",rook,improve,223,226,13,3.300751879699248,13.75563909774436,0.9911111111111112,0.06086565972453257,0.4666367245547497,Beneath Thronehold
SPAN notes 13 Beneath Thronehold.txt,"ev hits toby once again, followed by rook striking from invisibility as xotl shifts the timeline to improve his chance to hit.",rook,chance,225,226,13,3.300751879699248,17.05639097744361,1,0.0754707565373611,0.5786091334531018,Beneath Thronehold
SPAN notes 14 - The Obstabatory.txt,"slung across his back is an unusual looking crossbow, and a tomahawk - human, artien pryderi.",artien,slung,0,408,14,0,0,0,0,0,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"chibo swipes the letter surreptitiously, reads it, and swoops it back: “dearest sister, i regretfully must request your immediate presence at the estate.",chibo,chibo,0,1140,14,0,0,0,0,0,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"signed elsted ir’geandesur” meanwhile, dane suggests chibo may want to do a detect thoughts, but chibo demurs, since he has promised and also because he has not prepared it.",dane,signed,0,934,14,0,0,0,0,0,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,rook notes the porters and checks in with evertonette.,rook,rook,0,882,14,0,0,0,0,0,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"rook addresses the remaining team: dane, xotl, and chibo.",xotl,rook,0,249,14,0,0,0,0,0,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"signed elsted ir’geandesur” meanwhile, dane suggests chibo may want to do a detect thoughts, but chibo demurs, since he has promised and also because he has not prepared it.",dane,promised,20,934,14,1.650375939849624,1.650375939849624,0.02176278563656148,0.001766997794271546,0.013546983089415187,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"signed elsted ir’geandesur” meanwhile, dane suggests chibo may want to do a detect thoughts, but chibo demurs, since he has promised and also because he has not prepared it.",dane,prepared,25,934,14,1.650375939849624,3.300751879699248,0.02720348204570185,0.003533995588543092,0.027093966178830375,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"xotl greets him asking if he’s got the beeswax he had ordered, chatting him up excitedly - and rook runs out to meet him.",xotl,greets,31,249,14,1.650375939849624,1.650375939849624,0.1308016877637131,0.006628015822689254,0.05081478797395095,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"signed elsted ir’geandesur” meanwhile, dane suggests chibo may want to do a detect thoughts, but chibo demurs, since he has promised and also because he has not prepared it.",chibo,promised,41,1140,14,1.650375939849624,1.650375939849624,0.03618711385701677,0.0014476981928505475,0.011099019478520863,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"as we get to know him, artien turns out to be pretty friendly - some guardedness, but more of just someone who knows they’re entering an established organization as an outsider.",artien,pretty,42,408,14,1.650375939849624,1.650375939849624,0.10344827586206896,0.004045039068258882,0.031011966189984766,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"as we get to know him, artien turns out to be pretty friendly - some guardedness, but more of just someone who knows they’re entering an established organization as an outsider.",artien,friendly,43,408,14,3.300751879699248,4.951127819548872,0.10591133004926108,0.012135117204776646,0.09303589856995428,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"signed elsted ir’geandesur” meanwhile, dane suggests chibo may want to do a detect thoughts, but chibo demurs, since he has promised and also because he has not prepared it.",chibo,prepared,46,1140,14,1.650375939849624,3.300751879699248,0.04060017652250662,0.002895396385701095,0.022198038957041727,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"rook is fairly confident that we can narrow it down to an area in the ne part of the watching wood, and once there we can narrow it down further.",rook,confident,52,882,14,3.300751879699248,3.300751879699248,0.06396063960639606,0.003742349069953796,0.02869134286964577,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"xotl gets to know him by snooping in his room, and finds nothing suspicious - which makes him suspicious.",xotl,suspicious,64,249,14,-2,-0.34962406015037595,0.270042194092827,-0.0014041126913669716,-0.010764863967146782,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"he asks chibo about how long to get approval, and chibo points out that the wheels of bureaucracy will be slow and will not likely return the answer that we want.",chibo,approval,94,1140,14,3.300751879699248,6.601503759398496,0.08296557811120918,0.00579079277140219,0.044396077914083454,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"the shifters clamber over the wall; three charge rook and artien, while two more approach chibo and dane, entering dane’s zone of spirit guardians.",artien,spirit,102,408,14,1.650375939849624,6.601503759398496,0.2512315270935961,0.01618015627303553,0.12404786475993906,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"xotl greets him asking if he’s got the beeswax he had ordered, chatting him up excitedly - and rook runs out to meet him.",rook,greets,103,882,14,1.650375939849624,4.951127819548872,0.12669126691266913,0.005613523604930694,0.04303701430446865,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"artien, with three attacking, takes two out with a tomahawk.",artien,attacking,107,408,14,-1,5.601503759398496,0.26354679802955666,0.013729175880878667,0.10525701508673645,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"ahuatemoc suspects that the ritual would kill any coatl, but points out that dane is a conduit to the silver flame itself.",dane,suspects,108,934,14,-1,2.300751879699248,0.117519042437432,0.002463331776979923,0.018885543623512746,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"xotl moves, and casts fireball obliterating a group of shifters on the wall (and taking out part of the wall), then hides behind a nearby wall.",xotl,hides,112,249,14,-1,-1.349624060150376,0.47257383966244726,-0.005420176948395084,-0.04155468993769565,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"ahuatemoc suspects that the ritual would kill any coatl, but points out that dane is a conduit to the silver flame itself.",dane,kill,113,934,14,-3,-0.6992481203007519,0.12295973884657237,-7.486596577095844e-4,-0.005739724042440148,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"rook misses with a sneak attack, and then artien gets hit with claws, but fends off two more attacks with the butt end of his massive crossbow.",artien,attack,118,408,14,-1,4.601503759398496,0.29064039408866993,0.011278195488721804,0.08646616541353383,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"rook misses with a sneak attack, and then artien gets hit with claws, but fends off two more attacks with the butt end of his massive crossbow.",artien,attacks,130,408,14,-1,3.601503759398496,0.32019704433497537,0.008827215096564941,0.06767531574033121,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"xotl, seeing dane gravely wounded, flees through the shifters toward dane and zaeurl, and casts mirror image to confound his enemies.",xotl,flees,138,249,14,-1,-2.3496240601503757,0.5822784810126582,-0.009436241205423196,-0.0723445159082445,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,rook and chibo approach director gauss to describe the importance of this dark mission.,rook,importance,148,882,14,3.300751879699248,8.25187969924812,0.1820418204182042,0.00935587267488449,0.07172835717411442,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"xotl, seeing dane gravely wounded, flees through the shifters toward dane and zaeurl, and casts mirror image to confound his enemies.",xotl,enemies,151,249,14,-2,-4.349624060150376,0.6371308016877637,-0.01746836971947942,-0.13392416784934225,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"as we enter, chibo helps make sure we are not spotted, and rook guides us past grimstone keep.",rook,helps,157,882,14,3.300751879699248,11.552631578947368,0.1931119311193112,0.013098221744838287,0.1004197000437602,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,rook and chibo approach director gauss to describe the importance of this dark mission.,chibo,importance,160,1140,14,3.300751879699248,9.902255639097744,0.1412180052956752,0.008686189157103284,0.06659411687112518,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,zaeurl takes out two duplicates of xotl but no damage to him.,xotl,damage,161,249,14,-3,-7.349624060150376,0.679324894514768,-0.02951656249056376,-0.22629364576098882,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"dane attacks zaeurl with his spirit guardians and a hammer, while blessing himself, rook, and xotl.",xotl,attacks,165,249,14,-1,-8.349624060150376,0.6962025316455697,-0.03353262674759187,-0.2570834717315377,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"dane attacks zaeurl with his spirit guardians and a hammer, while blessing himself, rook, and xotl.",xotl,spirit,169,249,14,1.650375939849624,-6.6992481203007515,0.7130801687763713,-0.026904610924902615,-0.20626868375758672,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,chibo acknowledges that his prophecy fragment may relate to the challenge with hiram and that perhaps there is a small chance that hiram may know this fragment of prophecy as well.,chibo,challenge,175,1140,14,-1,8.902255639097744,0.15445719329214475,0.0078089961746471434,0.05986897067229477,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"dane attacks zaeurl with his spirit guardians and a hammer, while blessing himself, rook, and xotl.",xotl,blessing,175,249,14,4.951127819548872,-1.74812030075188,0.7383966244725738,-0.0070205634568348595,-0.05382431983573392,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,chibo acknowledges that his prophecy fragment may relate to the challenge with hiram and that perhaps there is a small chance that hiram may know this fragment of prophecy as well.,chibo,chance,184,1140,14,3.300751879699248,12.203007518796992,0.1624007060900265,0.010704392560348238,0.0820670096293365,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"chibo heads toward the control panel portion and casts leomund’s tiny hut as a ritual, with dane and rook protected as well, to provide safe haven in the event of something showing up, and coordinates others in their tasks while he and dane remain in the hut preparing.",dane,protected,188,934,14,1.650375939849624,0.9511278195488722,0.2045701849836779,0.0010183381365619615,0.007807259046975039,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"chibo heads toward the control panel portion and casts leomund’s tiny hut as a ritual, with dane and rook protected as well, to provide safe haven in the event of something showing up, and coordinates others in their tasks while he and dane remain in the hut preparing.",dane,safe,192,934,14,1.650375939849624,2.601503759398496,0.2089227421109902,0.002785335930833508,0.021354242136390228,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"xotl casts a fireball obliterating the remaining shifters and one werewolf, and his wild magic surge grants him the resistance to certain damage.",xotl,grants,194,249,14,1.650375939849624,-0.09774436090225591,0.8185654008438819,-3.9254763414560607e-4,-0.00300953186178298,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,chibo consults gose: “my perceptions are limited - but i can tell you are approaching conduit.,chibo,limited,196,1140,14,-1,11.203007518796992,0.17299205648720212,0.009827199577892099,0.0753418634305061,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"xotl casts a fireball obliterating the remaining shifters and one werewolf, and his wild magic surge grants him the resistance to certain damage.",xotl,damage,199,249,14,-3,-3.097744360902256,0.8396624472573839,-0.012440740405229944,-0.09537900977342957,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"four shifters attack artien, two hitting, while four more approach rook.",artien,attack,204,408,14,-1,2.601503759398496,0.5024630541871922,0.006376234704408079,0.04888446606712861,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,and zaeurl focuses her rage on him but xotl dodges with a shield.,xotl,rage,204,249,14,-2,-5.097744360902256,0.8607594936708861,-0.02047286891928617,-0.1569586617145273,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"as we enter, chibo helps make sure we are not spotted, and rook guides us past grimstone keep.",chibo,helps,208,1140,14,3.300751879699248,14.503759398496241,0.18358340688437777,0.012722595963593195,0.09753990238754782,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"dane, inside the hut, casts spirit guardians, and steps just outside; the guardians follow.",dane,spirit,213,934,14,1.650375939849624,4.2518796992481205,0.23177366702937977,0.004552333725105054,0.03490122522580541,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,artien drops a shifter attacking him.,artien,attacking,216,408,14,-1,1.6015037593984962,0.5320197044334976,0.003925254312251217,0.030093616393925996,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"dane has a critical failure on his death save… rook chugs a health potion and uses the help action to assist xotl, who disengages from battle and shoves a healing potion down dane’s throat.",xotl,failure,217,249,14,-2,-7.097744360902256,0.9156118143459916,-0.028504997433342394,-0.21853831365562504,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"dane has a critical failure on his death save… rook chugs a health potion and uses the help action to assist xotl, who disengages from battle and shoves a healing potion down dane’s throat.",xotl,death,220,249,14,-2,-9.097744360902256,0.9282700421940928,-0.03653712594739862,-0.28011796559672275,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"dane has a critical failure on his death save… rook chugs a health potion and uses the help action to assist xotl, who disengages from battle and shoves a healing potion down dane’s throat.",xotl,save,221,249,14,3.300751879699248,-5.796992481203008,0.9324894514767933,-0.023281094302020112,-0.17848838964882086,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,the three on the parapet each slash artien.,artien,slash,223,408,14,-2,-0.3984962406015038,0.5492610837438424,-9.767064720625092e-4,-0.007488082952479238,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"dane has a critical failure on his death save… rook chugs a health potion and uses the help action to assist xotl, who disengages from battle and shoves a healing potion down dane’s throat.",xotl,battle,237,249,14,-1,-6.796992481203008,1,-0.027297158559048223,-0.2092782156193697,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"artien takes out two of them, misses the third; while chibo bisects a second werewolf with an eldritch blast, a negative-space silent beam.",artien,negative,244,408,14,-2,-2.398496240601504,0.6009852216748769,-0.005878667256376235,-0.04506978229888447,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,artien once again fails to take out the last shifter.,artien,fails,251,408,14,-2,-4.398496240601504,0.6182266009852216,-0.01078062804068996,-0.0826514816452897,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"the shifters clamber over the wall; three charge rook and artien, while two more approach chibo and dane, entering dane’s zone of spirit guardians.",dane,spirit,252,934,14,1.650375939849624,5.902255639097744,0.27421109902067464,0.006319331519376599,0.04844820831522059,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"investigating, chibo suspects this has not been used in some time, with a layer of dust on everything, though it is suspiciously devoid of plant and animal life.",chibo,suspects,253,1140,14,-1,13.503759398496241,0.22330097087378642,0.011845402981137053,0.09081475618871741,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"dane smashes the injured one killing it, and then misses with his spiritual weapon.",dane,injured,257,934,14,-2,3.9022556390977443,0.279651795429815,0.004178003896250262,0.03203136320458534,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"dane smashes the injured one killing it, and then misses with his spiritual weapon.",dane,killing,259,934,14,-3,0.9022556390977443,0.28182807399347115,9.660124615607541e-4,0.007406095538632448,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"chibo heads toward the control panel portion and casts leomund’s tiny hut as a ritual, with dane and rook protected as well, to provide safe haven in the event of something showing up, and coordinates others in their tasks while he and dane remain in the hut preparing.",rook,protected,271,882,14,1.650375939849624,13.203007518796992,0.3333333333333333,0.014969396279815184,0.11476537147858308,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"chibo heads toward the control panel portion and casts leomund’s tiny hut as a ritual, with dane and rook protected as well, to provide safe haven in the event of something showing up, and coordinates others in their tasks while he and dane remain in the hut preparing.",rook,safe,275,882,14,1.650375939849624,14.853383458646617,0.33825338253382536,0.016840570814792084,0.12911104291340597,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"artien, then chibo, then rook, attack it as it flees, each making it worse off.",artien,attack,277,408,14,-1,-5.398496240601504,0.6822660098522167,-0.013231608432846823,-0.10144233131849231,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"artien, then chibo, then rook, attack it as it flees, each making it worse off.",artien,flees,280,408,14,-1,-6.398496240601504,0.6896551724137931,-0.015682588825003684,-0.12023318099169492,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"artien, then chibo, then rook, attack it as it flees, each making it worse off.",artien,worse,283,408,14,-3,-9.398496240601503,0.6970443349753694,-0.02303553000147427,-0.17660573001130275,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"chibo suspects they need the blood or essence of some creature attuned to the observacus, e.g. coatls being the blood of siberys.",chibo,suspects,295,1140,14,-1,12.503759398496241,0.26037069726390116,0.010968209998680914,0.084089609989887,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,the ones approaching dane instead rush to engage rook.,dane,engage,295,934,14,1.650375939849624,2.552631578947368,0.32100108813928185,0.0027330102558323,0.020953078628047635,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"dane becomes antagonistic, and rook and artien surround dane, with rook pressing the silver talisman against dane’s chest and calling for the silver flame - while chibo steps into shadows.",artien,antagonistic,299,408,14,-2,-11.398496240601503,0.7364532019704434,-0.027937490785787996,-0.214187429357708,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"dane runs to try to engage, and thorn whips one.",dane,engage,301,934,14,1.650375939849624,4.203007518796992,0.32752992383025026,0.004500008050103846,0.034500061717462824,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"dane engages and uses order’s demand to subdue one but the other bites him, with potentially severe effects he is able to shake.",dane,engages,307,934,14,1.650375939849624,5.853383458646617,0.3340587595212187,0.0062670058443753925,0.04804704480687801,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"the shifters clamber over the wall; three charge rook and artien, while two more approach chibo and dane, entering dane’s zone of spirit guardians.",rook,spirit,311,882,14,1.650375939849624,16.50375939849624,0.38253382533825336,0.01871174534976898,0.14345671434822885,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"dane engages and uses order’s demand to subdue one but the other bites him, with potentially severe effects he is able to shake.",dane,demand,311,934,14,-1,4.853383458646617,0.338411316648531,0.005196342032812223,0.03983862225156038,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"rook misses with a sneak attack, and then artien gets hit with claws, but fends off two more attacks with the butt end of his massive crossbow.",rook,attack,318,882,14,-1,15.503759398496241,0.39114391143911437,0.017577958501696418,0.13476434851300587,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"dane engages and uses order’s demand to subdue one but the other bites him, with potentially severe effects he is able to shake.",dane,severe,322,934,14,-2,2.8533834586466167,0.35038084874863984,0.003055014409685885,0.02342177714092512,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"rook misses with a sneak attack, and then artien gets hit with claws, but fends off two more attacks with the butt end of his massive crossbow.",rook,attacks,330,882,14,-1,14.503759398496241,0.4059040590405904,0.016444171653623857,0.1260719826777829,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"the three wolves attack dane but all miss, thankfully.",dane,attack,343,934,14,-1,1.8533834586466165,0.37323177366702937,0.0019843505981227156,0.015213354585607486,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,the ones approaching dane instead rush to engage rook.,rook,engage,345,882,14,1.650375939849624,16.154135338345863,0.42435424354243545,0.018315346188600753,0.1404176541126058,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"the three wolves attack dane but all miss, thankfully.",dane,miss,347,934,14,-2,-0.14661654135338353,0.37758433079434167,-1.5697702500362264e-4,-0.0012034905250277736,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"finally, rook spools out his kraken’s kiss whip, cracks it once, and commands the last one to surrender.",rook,kiss,353,882,14,3.300751879699248,19.454887218045112,0.43419434194341944,0.022057695258554548,0.16910899698225154,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"dane smashes at another wolf with his spiritual weapon but misses, and his toll the dead is shaken off by the wolf.",dane,dead,363,934,14,-3,-3.1466165413533833,0.39499455930359084,-0.00336896845969313,-0.025828758190980662,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"artien launches bolts from the wall at the female, and the way she absorbs the damage it reminds artien of a barbarian rage.",artien,damage,365,408,14,-3,-14.398496240601503,0.8990147783251231,-0.03529043196225858,-0.2705599783773158,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,the werebooger attacks dane with its maul but dane deflects it with his shield.,dane,attacks,370,934,14,-1,-4.146616541353383,0.40261153427638735,-0.004439632271256299,-0.034037180746298294,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"artien launches bolts from the wall at the female, and the way she absorbs the damage it reminds artien of a barbarian rage.",artien,rage,371,408,14,-2,-16.398496240601503,0.9137931034482759,-0.04019239274657231,-0.3081416777237211,The Obstabatory
SPAN notes 14 - The Obstabatory.txt,"chibo heads toward the control panel portion and casts leomund’s tiny hut as a ritual, with dane and rook protected as well, to provide safe haven in the event of something showing up, and coordinates others in their tasks while he and dane remain in the hut preparing.",chibo,protected,373,1140,14,1.650375939849624,14.154135338345865,0.3292144748455428,0.01241590819153146,0.09518862946840786,The Obstabatory
